user_id,post_count,reply_count,total_actions,total_likes_received,fans_count,pagerank_score,betweenness_score,in_degree_weighted,out_degree_weighted,burst_power,response_speed,active_duration,originality_score,sentiment_intensity
2460937233,2,0,2,0,12426000.0,0.0009725459957235086,0.0,0,0,0.0,40.40111111111111,0.04083333333333172,0.9389370160969042,0.2102718739492973
2467192724,1,0,1,2,8816.0,0.0026860964100023236,0.0,3,0,0.03376330904851448,40.81527777777778,0.0,0.9002759510291214,0.20895047741203363
2468329305,0,1,1,2,,0.0009725459957235086,0.0,0,1,0.057811067542351414,35.437222222222225,0.0,0.5,0.5
2490587275,0,1,1,0,,0.0009725459957235086,0.0,0,1,0.0,36.479166666666664,0.0,0.5,0.5
2496459023,0,1,1,1,12000.0,0.0009725459957235086,0.0,0,1,0.017275391924205064,40.584722222222226,0.0,0.5,0.5
2505709440,0,1,1,78,,0.0009725459957235086,0.0,0,1,2.4451965135967746,34.62583333333333,0.0,0.5,0.5
2521231954,1,0,1,14818,1335000.0,0.0034542396991617914,0.0,3,0,1248.6177037669513,24.738055555555555,0.0,0.7494466986808209,1.0
2530520950,1,0,1,268,3204000.0,0.0034542396991617914,0.0,3,0,6.58389074617493,37.06361111111111,0.0,0.8861303284919733,0.03320473795596481
2553177023,2,0,2,198,968000.0,0.0034542396991617914,0.0,3,0,4.7229517938187,36.76138888888889,2.869166666666665,0.9408016663830552,0.14486274535474536
2554325211,1,0,1,502,2357000.0,0.002627008464682364,0.0,2,0,82.25713385565925,18.0875,0.0,0.958646825299472,0.1213986569038852
2583581252,0,1,1,0,,0.0009725459957235086,0.0,0,1,0.0,38.73138888888889,0.0,0.5,0.5
2589204965,0,1,1,3,,0.0009725459957235086,0.0,0,1,0.12668816568744296,31.64638888888889,0.0,0.5,0.5
2590506062,1,0,1,0,1073000.0,0.0009725459957235086,0.0,0,0,0.0,39.006388888888885,0.0,0.9426387539559656,0.2102718739492973
2593187790,0,1,1,1,,0.0009725459957235086,0.0,0,1,0.020591825319160227,38.82861111111111,0.0,0.5,0.5
2610891315,0,1,1,8,,0.0009725459957235086,0.0,0,1,0.16085931353453267,39.06666666666667,0.0,0.5,0.5
2614146491,0,1,1,75,,0.0009725459957235086,0.0,0,1,2.390332692122741,34.46055555555556,0.0,0.5,0.5
2624755655,1,0,1,3201,4295000.0,0.0034542396991617914,0.0,3,0,528.9747833476123,18.002777777777776,0.0,1.0,1.0
2628695011,1,0,1,60,145000.0,0.003040624081922078,0.0,3,0,1.967659100278107,34.175,0.0,0.9510902912208404,0.17062997783138706
2630758923,1,0,1,0,654000.0,0.0009725459957235086,0.0,0,0,0.0,40.221666666666664,0.0,0.8541654421838127,0.2102718739492973
2631490140,0,1,1,2388,,0.0009725459957235086,0.0,0,1,200.7078490486149,24.76361111111111,0.0,0.5,0.5
2632236847,1,0,1,348,2113000.0,0.002627008464682364,0.0,2,0,11.830097553286834,33.815555555555555,0.0,0.9270276210922775,0.0196511235345822
2635006071,0,1,1,0,,0.0009725459957235086,0.0,0,1,0.0,40.83083333333333,0.0,0.5,0.5
2649642252,1,0,1,26,3842000.0,0.0034542396991617914,0.0,3,0,0.5864095778067928,37.91833333333334,0.0,0.7888084863227491,0.19309371896486952
2653906910,1,0,1,2134,5286000.0,0.0034542396991617914,0.0,3,0,53.030358050423324,36.94888888888889,0.0,0.9211161126783245,1.0
2656155924,1,0,1,0,13000.0,0.0010907218863634269,0.0,1,0,0.0,39.618611111111115,0.0,0.9093186192784273,0.2102718739492973
2656274875,2,0,2,915,140000000.0,0.0034542396991617914,0.0,3,0,72.12627190073127,23.209722222222222,16.173055555555553,0.9374460194240606,0.15361234745690225
2658235194,0,2,2,2,,0.0009725459957235086,0.0,0,2,0.03501630272231941,40.40972222222222,0.08250000000000313,0.5,0.5
2683832713,0,1,1,0,,0.0009725459957235086,0.0,0,1,0.0,39.58833333333333,0.0,0.5,0.5
2688504554,0,1,1,1,,0.0009725459957235086,0.0,0,1,0.02395221573329231,37.316944444444445,0.0,0.5,0.5
2714384133,0,1,1,21,,0.0009725459957235086,0.0,0,1,0.7964075481945961,32.721666666666664,0.0,0.5,0.5
2719541682,0,1,1,1,,0.0009725459957235086,0.0,0,1,0.024563344702998948,37.065,0.0,0.5,0.5
2720187551,0,1,1,1,,0.0009725459957235086,0.0,0,1,0.020042171173026153,39.09916666666667,0.0,0.5,0.5
2730320431,0,1,1,25,,0.0009725459957235086,0.0,0,1,0.9045240390284953,33.19222222222222,0.0,0.5,0.5
2735389933,0,1,1,3,,0.0009725459957235086,0.0,0,1,0.09447018048849612,34.58083333333333,0.0,0.5,0.5
2747712665,0,1,1,0,,0.0009725459957235086,0.0,0,1,0.0,39.594722222222224,0.0,0.5,0.5
2758358765,1,0,1,23,9046.0,0.0034542396991617914,0.0,3,0,0.3998029165785087,40.522777777777776,0.0,0.8780960128793573,0.19507581377076505
2789987841,1,0,1,99,5170000.0,0.003040624081922078,0.0,3,0,1.704998608453828,40.61555555555555,0.0,0.8319589836814674,0.1448627453547454
2803301701,1,0,1,2646,158000000.0,0.0009725459957235086,0.0,0,0,67.75240113443472,36.64944444444444,0.0,0.9664521754188699,1.0
2833144575,0,1,1,7,,0.0009725459957235086,0.0,0,1,0.1446120033395371,38.79611111111111,0.0,0.5,0.5
2842576271,0,2,2,2,,0.0009725459957235086,0.0,0,2,0.041652445939772964,38.550555555555555,0.3325000000000031,0.5,0.5
2850527334,1,0,1,0,686000.0,0.0009725459957235086,0.0,0,0,0.0,39.98916666666667,0.0,0.9132058576927891,0.2102718739492973
2865495620,1,0,1,0,24000.0,0.0009725459957235086,0.0,0,0,0.0,41.21333333333333,0.0,0.8809863054225275,0.2102718739492973
2865824484,0,1,1,1,,0.0009725459957235086,0.0,0,1,0.016797923523561718,40.865,0.0,0.5,0.5
2868676035,1,0,1,51,4400000.0,0.0009725459957235086,0.0,0,0,1.373144562152324,36.147222222222226,0.0,0.9207149624959398,0.17657626224907358
2890836770,0,2,2,0,,0.0009725459957235086,0.0,0,2,0.0,38.160833333333336,1.5491666666666646,0.5,0.5
2902447910,1,1,2,2215,1379000.0,0.002627008464682364,0.0,2,0,54.72864511405671,37.00611111111111,0.017222222222223138,0.8836336687546127,1.0
2955437785,0,1,1,3,,0.0009725459957235086,0.0,0,1,0.057450466433332584,39.55444444444444,0.0,0.5,0.5
2958936177,0,1,1,2,,0.0009725459957235086,0.0,0,1,0.061958079241826496,34.74444444444445,0.0,0.5,0.5
2965454367,0,1,1,27,,0.0009725459957235086,0.0,0,1,0.5647425269477038,38.672222222222224,0.0,0.5,0.5
2992050891,1,0,1,1178,10382000.0,0.0026860964100023236,0.0,3,0,36.04799128717857,34.867222222222225,0.0,0.868623305500848,0.5680306864990075
2995631244,1,0,1,75,13536000.0,0.003040624081922078,0.0,3,0,1.96592001301716,36.415277777777774,0.0,0.8321748035738183,0.16071950380190947
3009462655,0,1,1,18,,0.0009725459957235086,0.0,0,1,0.37731164152678615,38.650555555555556,0.0,0.5,0.5
3056272630,0,1,1,42,,0.0009725459957235086,0.0,0,1,1.1273122784850929,36.178333333333335,0.0,0.5,0.5
3124492875,0,1,1,2,,0.0009725459957235086,0.0,0,1,0.041441854501375185,38.76611111111111,0.0,0.5,0.5
3154756305,0,1,1,0,,0.0009725459957235086,0.0,0,1,0.0,37.33611111111111,0.0,0.5,0.5
3172272920,1,3,4,9,10000.0,0.0009725459957235086,0.0,0,0,0.8070564295997571,24.112222222222222,0.013888888888889284,0.9041285568155679,0.2063076843375063
3185467635,1,0,1,0,62000.0,0.0009725459957235086,0.0,0,0,0.0,40.5,0.0,0.9535382937394801,0.2102718739492973
3197583303,0,1,1,1,,0.0009725459957235086,0.0,0,1,0.021130124494071496,38.57055555555556,0.0,0.5,0.5
3212973942,0,1,1,5,,0.0009725459957235086,0.0,0,1,0.08911143238668687,40.27305555555556,0.0,0.5,0.5
3213177190,0,1,1,0,,0.0009725459957235086,0.0,0,1,0.0,40.21722222222222,0.0,0.5,0.5
3226508157,1,0,1,289,92000.0,0.002627008464682364,0.0,2,0,5.5690932206078925,39.49194444444444,0.0,0.9576962108562915,0.019330074314696223
3235430847,1,0,1,66,2282000.0,0.0034542396991617914,0.0,3,0,1.8829678702607133,35.56805555555555,0.0,0.9090491995459367,0.16666578821959602
